TimeStamp	PupilSizeLeft	PupilSizeRight	Event
29561.633	-1	-1	
29578.252	-1	-1	
29595.133	-1	-1	
29612.038	-1	-1	
29628.839	-1	-1	
29645.644	-1	-1	
29663.175	2.1729	2.0078	
29680.422	2.1729	2.0527	
29696.9	2.3004	2.1147	
29713.839	2.294	2.1181	
29729.917	2.2829	2.1261	
29747.148	2.2976	2.1166	
29763.125	2.3134	2.1225	
29780.439	2.3022	2.1204	
29796.617	2.3164	2.1219	
29813.684	2.3296	2.1371	
29829.851	2.3517	2.1737	
29847.073	2.3751	2.1811	
29863.074	2.3936	2.1848	
29880.449	2.4066	2.1877	
29896.506	2.4331	2.2107	
29913.436	2.4451	2.2297	
29929.97	2.4575	2.2518	
29947.125	2.4727	2.2618	
29963.361	2.4992	2.2908	
29980.441	2.4973	2.2999	
29996.727	2.5066	2.3096	
30013.594	2.5078	2.3121	
30029.868	2.5198	2.3115	
30047.277	2.5371	2.3186	
30063.219	2.5284	2.3249	
30080.381	2.5269	2.3116	
30096.602	2.5145	2.2836	
30113.722	2.5088	2.2868	
30129.84	2.4863	2.2663	
30146.9	2.4631	2.2404	
30163.16	2.4491	2.2347	
30180.238	2.4456	2.2406	
30196.441	2.4327	2.2277	
30213.546	2.4113	2.2129	
30229.667	2.4065	2.1944	
30246.538	2.4162	2.2033	
30262.754	2.417	2.2127	
30280.16	2.4058	2.2063	
30296.271	2.3981	2.1882	
30313.127	2.4074	2.1799	
30329.796	2.4041	2.1933	
30346.536	2.403	2.2014	
30362.507	2.397	2.1863	
30380.181	2.3961	2.1723	
30396.231	2.3853	2.1715	
30413.26	2.3796	2.1759	
30429.613	2.3655	2.1637	
30446.773	2.3571	2.1682	
30462.918	2.354	2.1706	
30479.844	2.3543	2.1523	
30496.159	2.3538	2.1521	
30513.375	2.3537	2.1622	
30529.361	2.3633	2.1578	
30546.523	2.3625	2.1643	
30562.779	2.3615	2.1721	
30579.949	2.3533	2.1705	
30596.111	2.3598	2.1802	
30613.34	2.3718	2.1825	
30629.281	2.3852	2.1806	
30646.537	2.388	2.1841	
30662.638	2.3906	2.2004	
30679.883	2.3958	2.2049	
30696.163	2.4015	2.2119	
30713.429	2.3991	2.2158	
30729.402	2.4084	2.2232	
30746.405	2.4264	2.2377	
30762.634	2.4298	2.2475	
30779.919	2.4361	2.2399	
30795.881	2.4541	2.2463	
30812.95	2.4704	2.2498	
30829.223	2.4662	2.2624	
30846.496	2.4461	2.2705	
30862.492	2.4631	2.2765	
30879.823	2.4667	2.2664	
30895.882	2.4719	2.2713	
30912.885	2.4826	2.2852	
30928.708	2.4996	2.2845	
30946.176	2.5068	2.29	
30962.314	2.5107	2.2976	
30979.851	2.5253	2.3112	
30995.805	2.5314	2.3309	
31012.779	2.5193	2.3152	
31029.172	2.5191	2.3124	
31046.499	2.5341	2.3095	
31062.093	2.5357	2.3051	
31079.536	2.5289	2.2999	
31095.671	2.5063	2.2898	
31112.862	2.4917	2.3011	
31128.768	2.4915	2.2911	
31146.086	2.4872	2.2817	
31162.005	2.4712	2.2731	
31179.877	2.455	2.2617	
31195.732	2.4524	2.2483	
31212.558	2.4614	2.2639	
31228.625	2.4472	2.2536	
31246.29	2.449	2.2566	
31262.185	2.4508	2.2631	
31279.536	2.4362	2.2602	
31295.425	2.4351	2.25	
31312.91	2.4432	2.2272	
31328.958	2.4415	2.227	
31345.934	2.4321	2.2385	
31362.159	2.4298	2.2422	
31379.2	2.4384	2.2547	
31395.475	2.443	2.2474	
31412.681	2.4314	2.2189	
31428.87	2.4214	2.2123	
31446.064	2.4356	2.219	
31461.88	2.4332	2.2164	
31479.131	2.4383	2.2122	
31495.2	2.4417	2.2128	
31512.425	2.418	2.2262	
31528.742	2.4158	2.2257	
31546.033	2.4144	2.2224	
31561.741	2.4195	2.2227	
31579.108	2.4284	2.2257	
31595.505	2.4233	2.224	
31612.624	2.4145	2.2164	
31628.654	2.4147	2.2097	
31645.8	2.4142	2.2127	
31661.678	2.4234	2.2198	
31679.126	2.4357	2.2234	
31695.31	2.4333	2.2255	
31712.46	2.4346	2.2141	
31728.847	2.4363	2.2218	
31745.793	2.4234	2.2236	
31761.896	2.426	2.2178	
31779.082	2.4348	2.2123	
31795.483	2.4405	2.2107	
31812.62	2.4441	2.2148	
31828.417	2.4443	2.2125	
31845.694	2.4551	2.2131	
31861.49	2.4628	2.2183	
31879.11	2.4597	2.2245	
31894.55	2.4621	2.2241	
31912.528	2.4672	2.2256	
31928.476	2.4712	2.2302	
31945.479	2.4611	2.2232	
31961.598	2.4514	2.2207	
31978.952	2.4603	2.2213	
31995.189	2.46	2.2227	
32012.178	2.4556	2.2215	
32028.371	2.452	2.2179	
32045.615	2.4424	2.2154	
32061.894	2.4498	2.2176	
32078.739	2.4519	2.1752	
32094.034	-1	2.042	
32109.841	-1	-1	
32126.718	-1	-1	
32143.232	-1	-1	
32160.147	-1	-1	
32176.979	-1	-1	
32193.413	-1	-1	
32210.563	-1	-1	
32227.846	1.6205	1.2982	
32244.647	1.6205	1.2982	
32261.436	2.4788	2.2532	
32279.076	2.4831	2.2536	
32294.992	2.4862	2.2699	
32311.732	2.4978	2.2643	
32328.04	2.5153	2.27	
32344.975	2.5278	2.2813	
32361.604	2.5407	2.2852	
32378.184	2.5465	2.287	
32394.562	2.5576	2.3044	
32411.618	2.5603	2.3057	
32427.918	2.5772	2.3224	
32445.176	2.5931	2.3354	
32461.374	2.6088	2.3575	
32478.145	2.6257	2.3674	
32494.441	2.6494	2.3906	
32511.738	2.6569	2.4049	
32528.044	2.6704	2.4187	
32544.802	2.6746	2.4109	
32561.46	2.6914	2.4285	
32578.211	2.6904	2.4437	
32594.743	2.702	2.4564	
32611.431	2.7073	2.4524	
32627.953	2.7153	2.459	
32644.831	2.7192	2.4647	
32661.33	2.7133	2.4659	
32678.168	2.7023	2.4574	
32694.692	2.6883	2.4444	
32711.516	2.6841	2.4392	
32727.985	2.6651	2.4229	
32744.881	2.6526	2.4182	
32761.533	2.6346	2.3929	
32778.227	2.6221	2.3865	
32794.145	2.6072	2.3669	
32811.656	2.5939	2.3561	
32827.944	2.5646	2.3435	
32844.917	2.56	2.3351	
32861.157	2.5505	2.3148	
32878.362	2.5457	2.3084	
32894.638	2.5303	2.2986	
32911.584	2.5356	2.2961	
32927.854	2.5276	2.2782	
32944.651	2.5028	2.2793	
32960.985	2.4966	2.275	
32978.384	2.4989	2.2717	
32994.031	2.4965	2.2693	
33011.355	2.4892	2.2558	
33027.75	2.4841	2.2561	
33045.047	2.4835	2.2718	
33060.563	2.4824	2.2664	
33078.016	2.4819	2.254	
33094.519	2.4836	2.2595	
33111.674	2.4874	2.2716	
33127.867	2.4778	2.2575	
33144.792	2.4746	2.248	
33161.042	2.4742	2.2491	
33178.156	2.4646	2.2437	
33194.12	2.4664	2.2353	
33211.265	2.4692	2.2516	
33227.477	2.4597	2.2596	
33244.488	2.4703	2.2417	
33260.532	2.4744	2.2427	
33277.829	2.4695	2.2514	
33294.119	2.4742	2.2478	
33311.2	2.4736	2.2634	
33327.587	2.4863	2.2735	
33344.243	2.5049	2.1826	
33359.708	2.5283	1.9223	
33375.768	-1	-1	
33392.533	-1	-1	
33409.059	-1	-1	
33425.885	-1	-1	
33442.785	-1	-1	
33459.634	-1	-1	
33476.665	-1	-1	
33494.064	2.5289	2.1804	
33510.45	2.5489	2.1804	
33527.394	2.5976	2.3887	
33544.273	2.6147	2.3821	
33560.444	2.6307	2.379	
33577.893	2.6396	2.3952	
33594.084	2.6448	2.4116	
33611.08	2.6489	2.4036	
33627.18	2.6686	2.426	
33644.03	2.665	2.4389	
33660.388	2.6697	2.4568	
33677.842	2.6861	2.4645	
33693.761	2.7003	2.4868	
33711.11	2.7017	2.4897	
33727.33	2.7147	2.4939	
33744.189	2.73	2.5028	
33760.413	2.7452	2.5208	
33777.731	2.7561	2.5145	
33793.77	2.7734	2.53	
33810.804	2.7735	2.5509	
33827.077	2.7826	2.5722	
33844.083	2.7884	2.5788	
33860.448	2.8021	2.5821	
33877.549	2.8162	2.5708	
33893.71	2.8151	2.5699	
33911.026	2.8076	2.5743	
33926.961	2.7996	2.5671	
33944.092	2.7896	2.5623	
33960.264	2.7804	2.5452	
33977.713	2.7788	2.5365	
33993.555	2.7525	2.5187	
34011.181	2.7432	2.5019	
34026.958	2.7244	2.4694	
34044.073	2.7091	2.4702	
34060.268	2.6954	2.4587	
34077.502	2.695	2.457	
34093.608	2.6838	2.4384	
34110.524	2.6606	2.4322	
34126.87	2.6541	2.4353	
34143.976	2.6618	2.4361	
34160.234	2.6592	2.4294	
34177.319	2.6564	2.4255	
34193.445	2.6479	2.4281	
34210.302	2.6588	2.4249	
34226.675	2.6657	2.424	
34243.804	2.6498	2.4365	
34260.09	2.6534	2.4409	
34277.529	2.6525	2.4371	
34293.481	2.6552	2.4492	
34310.701	2.6671	2.4509	
34326.822	2.67	2.4606	
34343.851	2.6675	2.4713	
34360.096	2.6722	2.4708	
34377.171	2.6781	2.4676	
34393.345	2.6797	2.4783	
34410.515	2.6877	2.4766	
34426.739	2.7022	2.4837	
34443.68	2.6977	2.4895	
34459.96	2.7007	2.498	
34476.781	2.7129	2.4939	
34493.276	2.7324	2.4947	
34510.422	2.7362	2.5037	
34526.609	2.7444	2.5108	
34543.698	2.7556	2.5121	
34560.169	2.763	2.5266	
34577.32	2.7614	2.5321	
34593.103	2.7607	2.5302	
34610.405	2.7507	2.5158	
34626.552	2.7444	2.4982	
34643.393	2.7476	2.4969	
34659.968	2.7388	2.49	
34677.21	2.7369	2.4934	
34693.09	2.7207	2.4868	
34710.443	2.7181	2.4812	
34726.492	2.7084	2.4623	
34743.749	2.702	2.4554	
34759.916	2.6888	2.4569	
34776.705	2.6781	2.4682	
34793.05	2.677	2.4577	
34810.109	2.6706	2.4546	
34826.569	2.6721	2.4505	
34843.643	2.6688	2.4393	
34859.699	2.6681	2.4317	
34877.03	2.6714	2.43	
34893.003	2.6678	2.4276	
34910.379	2.6682	2.4221	
34926.573	2.6562	2.409	
34943.633	2.6533	2.4168	
34959.427	2.6595	2.4159	
34976.608	2.6555	2.4147	
34992.889	2.6459	2.4	
35009.108	2.6345	2.39	
35024.096	-1	-1	
35041.187	-1	-1	
35057.397	-1	-1	
35074.117	-1	-1	
35091.114	-1	-1	
35107.944	-1	-1	
35124.608	-1	-1	
35142.619	2.0261	-1	
35159.543	2.41	2.2829	
35176.876	2.5956	2.3026	
35192.775	2.6409	2.3779	
35209.939	2.6558	2.3833	
35226.052	2.6623	2.3917	
35243.12	2.659	2.3953	
35259.333	2.6704	2.4036	
35276.72	2.6672	2.4209	
35292.509	2.6787	2.4319	
35309.957	2.6905	2.4258	
35326.206	2.7065	2.4402	
35342.786	2.7156	2.4435	
35359.488	2.723	2.454	
35376.438	2.7338	2.4522	
35392.479	2.7526	2.4624	
35409.85	2.7663	2.4665	
35426.012	2.7837	2.499	
35443.407	2.7993	2.5122	
35459.233	2.8115	2.5262	
35476.698	2.8115	2.534	
35492.59	2.8298	2.5509	
35509.98	2.8383	2.5519	
35525.744	2.8478	2.5488	
35543.221	2.8386	2.5498	
35559.304	2.8238	2.541	
35576.32	2.8178	2.5348	
35592.558	2.7985	2.5167	
35609.764	2.7869	2.5044	
35625.777	2.7749	2.4747	
35642.983	2.7567	2.474	
35659.179	2.7322	2.4585	
35676.492	2.7258	2.4493	
35692.353	2.7069	2.4319	
35709.713	2.7068	2.4302	
35725.808	2.6947	2.4021	
35742.838	2.6852	2.399	
35759.148	2.682	2.4064	
35776.487	2.6691	2.3964	
35792.439	2.6559	2.3833	
35809.571	2.6609	2.3824	
35825.765	2.6557	2.3678	
35842.754	2.664	2.3626	
35858.99	2.6648	2.3655	
35876.132	2.6533	2.3746	
35892.232	2.6464	2.3628	
35909.317	2.6447	2.3529	
35925.798	2.6415	2.344	
35942.907	2.6396	2.3478	
35958.999	2.624	2.3557	
35976.349	2.6278	2.3454	
35992.303	2.6227	2.3288	
36009.463	2.6136	2.3229	
36025.603	2.616	2.3172	
36042.763	2.6049	2.3329	
36058.907	2.6036	2.3309	
36076.215	2.6116	2.3236	
36091.771	2.6075	2.3217	
36109.464	2.6091	2.3131	
36125.573	2.6152	2.3184	
36142.818	2.615	2.3241	
36158.857	2.6155	2.3208	
36176.059	2.6177	2.3223	
36191.796	2.6189	2.3221	
36209.182	2.6209	2.3242	
36225.401	2.6219	2.3317	
36242.474	2.6201	2.3261	
36258.833	2.626	2.3327	
36275.703	2.626	2.3381	
36291.698	2.6274	2.3404	
36309.379	2.638	2.3554	
36325.49	2.6433	2.3569	
36342.484	2.6431	2.3599	
36358.699	2.6452	2.3634	
36375.797	2.6473	2.3515	
36391.563	2.6453	2.3479	
36409.276	2.6413	2.3387	
36425.129	2.6374	2.3459	
36442.401	2.6343	2.3523	
36458.254	2.6305	2.3415	
36475.841	2.6226	2.3349	
36491.602	2.6238	2.3407	
36509.355	2.6287	2.355	
36525.27	2.6219	2.3463	
36542.622	2.6182	2.3395	
36558.567	2.6253	2.3447	
36575.963	2.6248	2.344	
36591.546	2.6205	2.3381	
36609.032	2.6158	2.3365	
36625.094	2.6212	2.3239	
36642.516	2.6202	2.3244	
36658.404	2.6178	2.3354	
36675.593	2.6177	2.3333	
36691.755	2.6126	2.3283	
36711.279	2.6225	2.3243	
36727.113	2.6275	2.3233	
36751.037	2.6358	2.3261	
36771.355	2.6398	2.3372	
36780.888	2.6298	2.3436	
36797.553	2.6318	2.3418	
36811.477	2.6323	2.3318	
36825.009	2.6273	2.3321	
36841.913	2.6207	2.3428	
36858.389	2.622	2.3475	
36878.333	2.6221	2.3478	
36891.206	2.6178	2.3555	
36907.292			stop_trial trial grey
36908.849			
36911.067			
36912.246			
36913.375			
36914.512			
36915.629			
36916.746			
36917.858			
36918.971			
36920.109			
36921.244			
36922.371			
36923.511			
36924.626			
36925.737			
36926.853			
36927.967			
36929.09			
36930.221			
36931.342			
36932.484			
36933.647			
36934.761			
36935.897			
36937.012			
36938.142			
36939.256			
36940.368			
36941.55			
36942.698			
36943.826			
36944.951			
36946.12			
36947.24			
36948.351			
36949.47			
36950.599			
36951.729			
36952.862			
36953.991			
36955.121			
36956.241			
36957.375			
36958.503			
36959.637			
36960.748			
36961.874			
36963.005			
36964.104			
36965.231			
36966.396			
36967.513			
36968.639			
36969.768			
36970.897			
36972.066			
36973.186			
36974.304			
36975.42			
36976.55			
36977.672			
36978.793			
36979.924			
36981.068			
36982.214			
36983.344			
36984.487			
36985.608			
36986.724			
36987.838			
36988.97			
36990.101			
36991.227			
36992.356			
36993.483			
36994.603			
36995.727			
36996.853			
36997.972			
36999.106			
37000.215			
37001.329			
37002.526			
37003.654			
37004.772			
37005.905			
37007.033			
37008.165			
37009.298			
37010.424			
37011.585			
37012.727			
37013.839			
37014.956			
37016.084			
37017.218			
37018.332			
37019.42			
37020.534			
37021.656			
37507.869	-1	-1	
37535.94	-1	-1	
37576.942	-1	-1	
37617.632	-1	-1	
37635.613	-1	-1	
37642.438	-1	-1	
37649.157	2.6123	2.3506	
37661.367	2.6292	2.3533	
37677.948	2.6885	2.4187	
37695.08	2.724	2.4391	
37711.086	2.7364	2.4511	
37728.457	2.7334	2.4543	
37744.12	2.7382	2.4629	
37761.557	2.7525	2.4724	
37777.546	2.7475	2.4713	
37794.798	2.744	2.476	
37810.875	2.7502	2.486	
37827.882	2.7538	2.4749	
37844.141	2.7655	2.4867	
37861.178	2.773	2.4963	
37877.703	2.7871	2.5089	
37894.753	2.793	2.5106	
37910.918	2.8087	2.5299	
37927.947	2.8265	2.5319	
37944.095	2.8239	2.54	
37961.101	2.8182	2.5541	
37977.394	2.8127	2.5371	
37994.201	2.8004	2.5239	
38010.436	2.7825	2.5095	
38027.544	2.7724	2.5014	
38043.944	2.7577	2.4862	
38061.13	2.7571	2.4838	
38076.902	2.7379	2.469	
38092.419			start_trial
38094.405	2.7262	2.459	
38110.327	2.708	2.4367	
38127.529	2.6867	2.448	
38143.751	2.674	2.4334	
38161.32	2.6667	2.4134	
38176.774	2.6436	2.3767	
38194.3	2.6369	2.3749	
38210.279	2.6185	2.3703	
38227.763	2.6188	2.3709	
38243.972	2.6092	2.3527	
38261.014	2.5927	2.3375	
38277.068	2.5808	2.3251	
38294.099	2.5751	2.3224	
38310.3	2.5746	2.3199	
38327.516	2.575	2.3139	
38343.332	2.5634	2.3074	
38361.095	2.5641	2.3041	
38376.97	2.5595	2.3035	
38393.96	2.5524	2.3091	
38410.349	2.5526	2.3018	
38427.797	2.553	2.3012	
38443.496	2.5544	2.3042	
38461.012	2.543	2.2884	
38476.925	2.5361	2.2818	
38494.21	2.543	2.2963	
38509.892	2.544	2.3052	
38527.54	2.5532	2.3016	
38543.565	2.5463	2.2899	
38560.948	2.5439	2.2909	
38576.851	2.5401	2.2897	
38594.078	2.5272	2.2716	
38610.028	2.5178	2.2626	
38627.488	2.5261	2.2683	
38643.5	2.5206	2.261	
38660.43	2.5059	2.2642	
38676.865	2.5035	2.2585	
38694.353	2.5125	2.2527	
38710.197	2.5086	2.2504	
38727.331	2.5005	2.2541	
38743.125	2.4911	2.2379	
38760.603	2.4957	2.2319	
38776.705	2.4951	2.2412	
38793.973	2.4737	2.2338	
38809.989	2.4582	2.2207	
38827.529	2.4588	2.2166	
38843.053	2.4475	2.2063	
38860.513	2.4427	2.2164	
38876.45	2.4323	2.2103	
38894.036	2.4167	2.1983	
38909.538	2.4021	2.1843	
38926.857	2.4002	2.1765	
38949.902	2.3792	2.1613	
38960.798	2.3731	2.1552	
38979.41	2.3737	2.1487	
38993.907	2.3763	2.152	
39011.481	2.3676	2.1357	
39027.504	2.3535	2.1281	
39043.019	2.3443	2.1216	
39068.008	2.3432	2.1191	
39076.492	2.3371	2.1104	
39097.202	2.3376	2.1007	
39109.55	2.3284	2.1079	
39126.872	2.3208	2.0955	
39142.904	2.3187	2.0939	
39160.142	2.3241	2.1147	
39176.392	2.3259	2.0946	
39193.69	2.3181	2.1051	
39209.652	2.3178	2.132	
39227.138	2.3232	2.12	
39242.945	2.3275	2.1036	
39260.5	2.3193	2.0986	
39276.293	2.3212	2.1102	
39293.631	2.3219	2.1323	
39309.663	2.327	2.1291	
39327.122	2.3369	2.124	
39343.019	2.3422	2.1323	
39360.443	2.345	2.1268	
39376.434	2.3445	2.1305	
39393.791	2.3418	2.1417	
39409.71	2.3483	2.1385	
39426.87	2.3566	2.142	
39442.909	2.3644	2.1537	
39460.164	2.3658	2.1444	
39475.715	2.218	2.1312	
39491.615	2.0723	-1	
39507.827	-1	-1	
39524.816	-1	-1	
39541.071	-1	-1	
39558.214	-1	-1	
39573.839	-1	-1	
39591.493	-1	-1	
39608.056	-1	-1	
39625.271	-1	-1	
39641.573	-1	-1	
39659.367	2.2585	-1	
39676.237	2.4249	2.2132	
39693.434	2.5142	2.2335	
39709.316	2.5352	2.308	
39726.787	2.5483	2.307	
39742.686	2.5596	2.3233	
39760.064	2.5654	2.3351	
39776.005	2.5824	2.3416	
39793.402	2.5865	2.3523	
39809.314	2.6015	2.3612	
39826.862	2.6099	2.3518	
39842.686	2.6248	2.3634	
39859.978	2.6332	2.3721	
39875.925	2.6446	2.3889	
39892.967	2.6507	2.3977	
39909.194	2.6584	2.4118	
39926.658	2.6809	2.4257	
39942.203	2.7032	2.4315	
39959.695	2.688	2.3917	
39974.78	2.6909	2.2828	
39991.064	-1	-1	
40007.412	-1	-1	
40024.08	-1	-1	
40040.593	-1	-1	
40058.098	-1	-1	
40074.149	-1	-1	
40091.187	-1	-1	
40107.58	-1	-1	
40124.662	-1	-1	
40141.063	-1	-1	
40158.062	-1	-1	
40173.936	-1	-1	
40191.189	-1	-1	
40207.538	-1	-1	
40224.176	-1	-1	
40240.418	-1	-1	
40257.718	-1	-1	
40273.893	-1	-1	
40291.267	-1	-1	
40307.522	-1	-1	
40325.07	-1	-1	
40341.941	2.5856	2.1958	
40359.125	2.5856	2.1958	
40375.625	2.7562	2.5082	
40392.65	2.7717	2.5055	
40408.89	2.7849	2.5468	
40426.201	2.7844	2.5556	
40441.836	2.7972	2.5622	
40459.704	2.8101	2.5668	
40475.528	2.8207	2.5755	
40492.914	2.8322	2.5812	
40508.839	2.8503	2.6011	
40526.215	2.8507	2.6019	
40541.863	2.8589	2.6089	
40559.675	2.857	2.6118	
40575.479	2.8645	2.6269	
40593.055	2.8762	2.6314	
40608.64	2.8831	2.6425	
40625.482	2.8762	2.6532	
40641.058	-1	-1	
40657.672	-1	-1	
40673.866	-1	-1	
40690.579	-1	-1	
40706.806	-1	-1	
40724.048	-1	-1	
40740.254	-1	-1	
40757.769	-1	-1	
40773.988	-1	-1	
40791.337	-1	-1	
40808.473	2.5412	2.2641	
40825.53	2.5464	2.2641	
40842.276	2.7211	2.5017	
40859.321	2.8111	2.5196	
40875.222	2.8072	2.5587	
40892.721	2.7944	2.5433	
40908.319	2.7789	2.5271	
40926.081	2.7745	2.5249	
40941.442	2.7652	2.5139	
40959.108	2.7583	2.5149	
40975.11	2.7522	2.5113	
40992.546	2.7521	2.5015	
41008.453	2.7533	2.4888	
41025.88	2.7569	2.4886	
41041.553	2.7582	2.4967	
41059.147	2.7525	2.5093	
41075.202	2.7587	2.5128	
41092.35	2.7605	2.5123	
41108.275	2.7716	2.5218	
41125.288	2.7783	2.5231	
41141.211	2.7848	2.5208	
41158.772	2.7894	2.5215	
41174.885	2.7821	2.5279	
41192.045	2.7717	2.5158	
41208.258	2.7574	2.5022	
41225.818	2.7564	2.5013	
41241.152	2.7355	2.4729	
41258.916	2.719	2.4732	
41274.929	2.6826	2.4435	
41292.233	2.6598	2.4203	
41308.131	2.6241	2.3982	
41325.667	2.6165	2.3898	
41341.286	2.5896	2.3598	
41359.063	2.5807	2.3479	
41374.754	2.5665	2.3318	
41391.853	2.5563	2.3327	
41408.166	2.5346	2.3114	
41425.528	2.515	2.2976	
41441.347	2.504	2.2904	
41458.721	2.5003	2.3013	
41474.32	2.4943	2.2872	
41492.642	2.4989	2.2809	
41508.091	2.4954	2.2839	
41525.436	2.4925	2.2871	
41541.345	2.4822	2.2806	
41558.951	2.4751	2.2663	
41574.76	2.479	2.2589	
41591.786	2.4764	2.2519	
41608.044	2.4811	2.2617	
41625.532	2.4842	2.2714	
41641	2.4753	2.2678	
41658.825	2.4781	2.2726	
41674.69	2.4885	2.2659	
41691.628	2.4877	2.2616	
41708.052	2.4899	2.2659	
41725.439	2.4898	2.268	
41741.077	2.4931	2.2822	
41758.691	2.5	2.2807	
41774.26	2.5058	2.2881	
41791.598	2.5043	2.3034	
41807.855	2.4991	2.3011	
41825.192	2.494	2.2901	
41841.183	2.5032	2.2874	
41858.697	2.523	2.3013	
41874.1	2.5267	2.309	
41891.428	2.5267	2.3089	
41907.768	2.5366	2.313	
41925.13	2.5368	2.3137	
41941.021	2.5375	2.3105	
41958.39	2.5289	2.3108	
41974.111	2.5373	2.3214	
41991.504	2.5542	2.3249	
42007.695	2.5646	2.3226	
42025.187	2.5664	2.333	
42040.992	2.5745	2.3573	
42058.296	2.5788	2.352	
42074.029	2.5801	2.3561	
42091.446	2.589	2.3537	
42107.765	2.6029	2.3624	
42124.845	2.6144	2.3715	
42141.113	2.6134	2.3683	
42158.481	2.604	2.3637	
42174.396	2.6192	2.379	
42191.327	2.6299	2.3793	
42207.569	2.6304	2.3829	
42225.02	2.6324	2.3885	
42241.022	2.6466	2.3962	
42258.332	2.6554	2.4081	
42274.08	2.6653	2.4103	
42291.526	2.6585	2.4093	
42307.574	2.6636	2.4273	
42324.911	2.6862	2.4209	
42341.018	2.6938	2.4229	
42358.159	2.6893	2.4332	
42374.242	2.6939	2.4346	
42391.352	2.6879	2.4292	
42406.451	2.703	2.4084	
42422.629	-1	-1	
42439.042	-1	-1	
42456.332	-1	-1	
42472.464	-1	-1	
42489.208	-1	-1	
42505.306	-1	-1	
42523.201	-1	-1	
42539.208	-1	-1	
42557.645	2.5583	-1	
42574.034	2.6352	2.4091	
42591.257	2.6909	2.4101	
42607.441	2.7081	2.4562	
42624.661	2.7161	2.4599	
42640.371	2.7236	2.461	
42658.446	2.7213	2.4613	
42673.952	2.7232	2.467	
42691.345	2.7179	2.481	
42707.177	2.7172	2.4818	
42724.746	2.7234	2.4792	
42740.424	2.7383	2.4961	
42757.981	2.7546	2.5132	
42773.71	2.7668	2.5303	
42791.338	2.7658	2.5205	
42807.433	2.7758	2.5333	
42824.681	2.7779	2.5351	
42840.368	2.7917	2.5494	
42858.04	2.8028	2.5527	
42873.819	2.8198	2.5635	
42891.357	2.8356	2.5753	
42907.051	2.8493	2.5862	
42924.663	2.8499	2.5878	
42940.396	2.8567	2.5959	
42957.879	2.8561	2.5998	
42973.692	2.8501	2.5808	
42991.015	2.8465	2.5704	
43006.996	2.827	2.5502	
43024.636	2.825	2.535	
43040.422	2.8098	2.5212	
43057.749	2.7843	2.5217	
43073.788	2.7652	2.4998	
43091.23	2.7719	2.4925	
43106.989	2.7598	2.4723	
43124.3	2.7601	2.4695	
43140.461	2.7501	2.4631	
43157.554	2.7359	2.4638	
43174.187	2.7332	2.4675	
43191.014	2.7321	2.466	
43206.948	2.7422	2.4691	
43224.498	2.7437	2.4696	
43240.07	2.7436	2.4648	
43257.661	2.7476	2.4664	
43273.179	2.7482	2.4807	
43290.808	2.7505	2.4856	
43306.756	2.7594	2.4858	
43324.099	2.764	2.4826	
43340.088	2.7642	2.497	
43357.296	2.7678	2.5002	
43373.387	2.7785	2.5092	
43391.029	2.7785	2.5174	
43406.77	2.7786	2.5191	
43424.113	2.7846	2.5062	
43440.179	2.7843	2.501	
43457.34	2.774	2.5092	
43473.1	2.7744	2.5052	
43490.334	2.7768	2.5089	
43506.679	2.7724	2.5149	
43524.083	2.7779	2.5099	
43539.804	2.7857	2.514	
43557.408	2.7788	2.5247	
43573.242	2.7814	2.5349	
43590.41	2.8003	2.5406	
43606.619	2.8051	2.5452	
43624.103	2.8074	2.5301	
43639.932	2.8011	2.5133	
43655.776	2.7727	2.5184	
43671.329	-1	-1	
43688.634	-1	-1	
43705.308	-1	-1	
43721.767	-1	-1	
43738.089	-1	-1	
43755.846	-1	-1	
43772.288	1.9888	-1	
43790.213	1.9888	-1	
43806.199	2.8079	2.5325	
43823.841	2.8324	2.5516	
43840.118	2.8533	2.6149	
43857.278	2.8556	2.6181	
43872.873	2.8596	2.6272	
43890.389	2.8599	2.6169	
43906.149	2.8654	2.6139	
43923.903	2.8648	2.6156	
43939.371	2.8627	2.6159	
43957.055	2.8597	2.6232	
43972.768	2.859	2.6217	
43990.34	2.8691	2.6212	
44006.107	2.8713	2.6298	
44023.301	2.869	2.6236	
44039.275	2.8745	2.6252	
44057.038	2.8793	2.628	
44072.67	2.886	2.6281	
44090.258	2.8915	2.6322	
44105.957	2.9027	2.6505	
44123.306	2.9006	2.652	
44139.53	2.9055	2.6566	
44157.146	2.9155	2.6686	
44172.852	2.911	2.663	
44190.091	2.909	2.6527	
44206.275	2.9041	2.6472	
44223.78	2.8885	2.6423	
44239.459	2.8718	2.62	
44256.832	2.8557	2.6102	
44273.055	2.8254	2.5783	
44290.067	2.8147	2.5748	
44306.161	2.793	2.5609	
44323.326	2.7832	2.549	
44339.446	2.7646	2.5249	
44356.574	2.7561	2.5177	
44372.718	2.7423	2.4981	
44389.89	2.7281	2.4986	
44405.944	2.714	2.4913	
44423.315	2.7107	2.4915	
44439.395	2.704	2.4779	
44456.583	2.6926	2.4669	
44472.895	2.6882	2.4695	
44490.009	2.6857	2.4642	
44505.466	2.6909	2.4585	
44523.266	2.7039	2.4599	
44539.17	2.6943	2.4602	
44556.66	2.697	2.4682	
44572.368	2.7031	2.474	
44590.092	2.6919	2.4778	
