ECG	events
0.0453186	
0.0469971	
0.0488281	
0.0500488	
0.0517273	
0.0537109	
0.0549316	
0.0567627	
0.0588989	
0.0601196	
0.0611877	
0.0624084	
0.0637817	
0.0646973	
0.0660706	
0.0669861	
0.068512	
0.0692749	
0.0694275	
0.0712585	
0.0720215	
0.0733948	
0.0738525	
0.0743103	
0.0756836	
0.0767517	
0.078125	
0.0787354	
0.0790405	
0.080719	
0.0817871	
0.0831604	
0.0839233	
0.0856018	
0.0863647	
0.0880432	
0.0892639	
0.0906372	
0.0912476	
0.0918579	
0.0932312	
0.093689	
0.0958252	
0.0979614	
0.098877	
0.100098	
0.101624	
0.103149	
0.105438	
0.106354	
0.107574	
0.108337	
0.1091	
0.110474	
0.110321	
0.110779	
0.111084	
0.112305	
0.11322	
0.113068	
0.115356	
0.115204	
0.116425	
0.117645	
0.11795	
0.11795	
0.118103	
0.118256	
0.117798	
0.117645	
0.118408	
0.119934	
0.120087	
0.120239	
0.120697	
0.120544	
0.120239	
0.120239	
0.118256	
0.118256	
0.11795	
0.118561	
0.119934	
0.120392	
0.120392	
0.120239	
0.120544	
0.121002	
0.122223	
0.122833	
0.123138	
0.124664	
0.125275	
0.125732	
0.125885	
0.125885	
0.126953	
0.125427	
0.125275	
0.125275	
0.124664	
0.122681	
0.12085	
0.120239	
0.117798	
0.115662	
0.115204	
0.11322	
0.110474	
0.10849	
0.107727	
0.105743	
0.103455	
0.101013	
0.0985718	
0.0959778	
0.0933838	
0.0912476	
0.0888062	
0.0862122	
0.0839233	
0.0811768	
0.0788879	
0.0765991	
0.0735474	
0.0695801	
0.0665283	
0.0643921	
0.0611877	
0.0576782	
0.0544739	
0.0520325	
0.0488281	
0.0454712	
0.0419617	
0.0382996	
0.0352478	
0.0323486	
0.0283813	
0.0253296	
0.0221252	
0.0184631	
0.0157166	
0.0132751	
0.0102234	
0.0062561	
0.00350952	
0.000762939	
-0.00350952	
-0.00610352	
-0.0088501	
-0.0131226	
-0.0158691	
-0.0183105	
-0.0212097	
-0.0238037	
-0.0279236	
-0.0309753	
-0.0341797	
-0.0379944	
-0.0402832	
-0.0431824	
-0.0462341	
-0.0498962	
-0.052948	
-0.0561523	
-0.0598145	
-0.0628662	
-0.0657654	
-0.0694275	
-0.0724792	
-0.0758362	
-0.0791931	
-0.0817871	
-0.0852966	
-0.0891113	
-0.0918579	
-0.0942993	
-0.0967407	
-0.0996399	
-0.104065	
-0.106506	
-0.109253	
-0.111542	
-0.113831	
-0.116577	
-0.119324	
-0.12146	
-0.124207	
-0.12619	
-0.128784	
-0.131226	
-0.133057	
-0.13443	
-0.136261	
-0.138245	
-0.139313	
-0.140839	
-0.141449	
-0.14328	
-0.143433	
-0.143433	
-0.14389	
-0.145569	
-0.146027	
-0.145874	
-0.145874	
-0.146484	
-0.147705	
-0.148468	
-0.148773	
-0.148773	
-0.148926	
-0.150757	
-0.151062	
-0.151062	
-0.150757	
-0.151215	
-0.15274	
-0.153198	
-0.153198	
-0.153198	
-0.153809	
-0.154724	
-0.155945	
-0.157623	
-0.158386	
-0.158997	
-0.160065	
-0.16037	
-0.161133	
-0.162048	
-0.163116	
-0.163422	
-0.164795	
-0.165558	
-0.165558	
-0.16571	
-0.166168	
-0.167694	
-0.167847	
-0.168152	
-0.167236	
-0.166779	
-0.16571	
-0.165405	
-0.164948	
-0.163574	
-0.162811	
-0.162354	
-0.161285	
-0.16098	
-0.159912	
-0.159149	
-0.158234	
-0.157776	
-0.156708	
-0.15625	
-0.155487	
-0.154114	
-0.153503	
-0.15274	
-0.15152	
-0.150909	
-0.151215	
-0.150757	
-0.150909	
-0.151062	
-0.150757	
-0.151215	
-0.151062	
-0.150757	
-0.150604	
-0.150909	
-0.150757	
-0.150909	
-0.150909	
-0.150909	
-0.150757	
-0.151062	
-0.150299	
-0.148773	
-0.148621	
-0.148621	
-0.148315	
-0.148163	
-0.14679	
-0.146179	
-0.146484	
-0.145721	
-0.145569	
-0.144196	
-0.143433	
-0.143433	
-0.143433	
-0.142975	
-0.141602	
-0.140991	
-0.141144	
-0.141144	
-0.140839	
-0.139618	
-0.138855	
-0.13855	
-0.138245	
-0.136719	
-0.136261	
-0.136108	
-0.136566	
-0.135956	
-0.13443	
-0.13382	
-0.133667	
-0.133667	
-0.133209	
-0.131683	
-0.131226	
-0.131683	
-0.131226	
-0.130615	
-0.129395	
-0.128784	
-0.126801	
-0.12619	
-0.124512	
-0.123596	
-0.12207	
-0.121307	
-0.119476	
-0.119019	
-0.118561	
-0.116882	
-0.116119	
-0.114899	
-0.114136	
-0.113678	
-0.111542	
-0.109863	
-0.1091	
-0.107574	
-0.106354	
-0.10498	
-0.103455	
-0.102386	
-0.101166	
-0.100098	
-0.0994873	
-0.0990295	
-0.0971985	
-0.0970459	
-0.096283	
-0.0950623	
-0.093689	
-0.0926208	
-0.0923157	
-0.0914001	
-0.0898743	
-0.0892639	
-0.0892639	
-0.087738	
-0.0871277	
-0.0872803	
-0.0871277	
-0.0869751	
-0.0852966	
-0.0848389	
-0.0848389	
-0.0845337	
-0.0846863	
-0.0843811	
-0.0842285	
-0.0823975	
-0.08255	
-0.0822449	
-0.0820923	
-0.0822449	
-0.0827026	
-0.0823975	
-0.0827026	
-0.0819397	
-0.080719	
-0.0799561	
-0.0793457	
-0.0778198	
-0.0770569	
-0.075531	
-0.0749207	
-0.0724792	
-0.0708008	
-0.0698853	
-0.067749	
-0.0656128	
-0.0646973	
-0.0628662	
-0.0608826	
-0.0601196	
-0.0582886	
-0.0572205	
-0.0558472	
-0.0553894	
-0.0550842	
-0.0534058	
-0.0527954	
-0.0532532	
-0.052948	
-0.0531006	
-0.0532532	
-0.0549316	
-0.0553894	
-0.0552368	
-0.0556946	
-0.055542	
-0.0552368	
-0.0552368	
-0.0556946	
-0.055542	
-0.0556946	
-0.055542	
-0.055542	
-0.0556946	
-0.0556946	
-0.0556946	
-0.0552368	
-0.0552368	
-0.0546265	
-0.0534058	
-0.052948	
-0.0526428	
-0.0527954	
-0.0527954	
-0.0532532	
-0.052948	
-0.0527954	
-0.0512695	
-0.0506592	
-0.0498962	
-0.0482178	
-0.0482178	
-0.0482178	
-0.0474548	
-0.0462341	
-0.0454712	
-0.0448608	
-0.0439453	
-0.0431824	
-0.0431824	
-0.0427246	
-0.0413513	
-0.040741	
-0.0405884	
-0.0408936	
-0.0401306	
-0.0387573	
-0.0382996	
-0.038147	
-0.0384521	
-0.0375366	
-0.0361633	
-0.0360107	
-0.035553	
-0.0352478	
-0.0338745	
-0.0334167	
-0.0332642	
-0.0332642	
-0.0328064	
-0.0314331	
-0.0309753	
-0.0309753	
-0.0308228	
-0.0311279	
-0.0308228	
-0.0311279	
-0.0309753	
-0.0308228	
-0.0311279	
-0.0311279	
-0.030365	
-0.0308228	
-0.0302124	
-0.0288391	
-0.0285339	
-0.0283813	
-0.0285339	
-0.0285339	
-0.0285339	
-0.0282288	
-0.0279236	
-0.0270081	
-0.0259399	
-0.0259399	
-0.0256348	
-0.0257874	
-0.0262451	
-0.0259399	
-0.0257874	
-0.0262451	
-0.0267029	
-0.0279236	
-0.0283813	
-0.0283813	
-0.0285339	
-0.0285339	
-0.0285339	
-0.0283813	
-0.0285339	
-0.0282288	
-0.0282288	
-0.0280762	
-0.0286865	
-0.0279236	
-0.0265503	
-0.0260925	
-0.0262451	
-0.0257874	
-0.025177	
-0.0242615	
-0.0233459	
-0.0236511	
-0.0236511	
-0.0234985	
-0.0227356	
-0.0213623	
-0.0219727	
-0.0228882	
-0.0236511	
-0.0234985	
-0.0238037	
-0.0236511	
-0.0236511	
-0.0241089	
-0.0254822	
-0.0256348	
-0.0256348	
-0.0259399	
-0.0260925	
-0.0263977	
-0.0279236	
-0.0282288	
-0.0286865	
-0.0288391	
-0.0282288	
-0.0291443	
-0.0302124	
-0.0309753	
-0.0309753	
-0.0311279	
-0.0309753	
-0.0309753	
-0.0312805	
-0.030365	
-0.0289917	
-0.0291443	
-0.0302124	
-0.0312805	
-0.0309753	
-0.0308228	
-0.0306702	
-0.0309753	
-0.0309753	
-0.0309753	
-0.0308228	
-0.0309753	
-0.0309753	
-0.0308228	
-0.0308228	
-0.0308228	
-0.0302124	
-0.0289917	
-0.0288391	
-0.0286865	
-0.0285339	
-0.0282288	
-0.0285339	
-0.0282288	
-0.0285339	
-0.0280762	
-0.0265503	
-0.0259399	
-0.0262451	
-0.0262451	
-0.0263977	
-0.0262451	
-0.0262451	
-0.0259399	
-0.0260925	
-0.0257874	
-0.0256348	
-0.0259399	
-0.0256348	
-0.0254822	
-0.0260925	
-0.0256348	
-0.0242615	
-0.0234985	
-0.0236511	
-0.0234985	
-0.0236511	
-0.0234985	
-0.0234985	
-0.0234985	
-0.0233459	
-0.0233459	
-0.0239563	
-0.0236511	
-0.0230408	
-0.0238037	
-0.0238037	
-0.0234985	
-0.0234985	
-0.0234985	
-0.0234985	
-0.0236511	
-0.0234985	
-0.0236511	
-0.0233459	
-0.0234985	
-0.0233459	
-0.0231934	
-0.0247192	
-0.0256348	
-0.0257874	
-0.0259399	
-0.0257874	
-0.0256348	
-0.0265503	
-0.0280762	
-0.0282288	
-0.0286865	
-0.0285339	
-0.0279236	
-0.0263977	
-0.0259399	
-0.0259399	
-0.0260925	
-0.0259399	
-0.0260925	
-0.0260925	
-0.0260925	
-0.0262451	
-0.0262451	
-0.0259399	
-0.0259399	
-0.0256348	
-0.0257874	
-0.0263977	
-0.0259399	
-0.0259399	
-0.0257874	
-0.0254822	
-0.0241089	
-0.0234985	
-0.0234985	
-0.0234985	
-0.0239563	
-0.0234985	
-0.0234985	
-0.0236511	
-0.0236511	
-0.0236511	
-0.0234985	
-0.0234985	
-0.0236511	
-0.0236511	
-0.0236511	
-0.0238037	
-0.0233459	
-0.0233459	
-0.0234985	
-0.0224304	
-0.0215149	
-0.0212097	
-0.0209045	
-0.0210571	
-0.0209045	
-0.0215149	
-0.0205994	
-0.0192261	
-0.0189209	
-0.0184631	
-0.0183105	
-0.0166321	
-0.0160217	
-0.0157166	
-0.0144958	
-0.0134277	
-0.0119019	
-0.0114441	
-0.0108337	
-0.00930786	
-0.00915527	
-0.00915527	
-0.0088501	
-0.00823975	
-0.00671387	
-0.00640869	
-0.00610352	
-0.0062561	
-0.00656128	
-0.0062561	
-0.00564575	
-0.00442505	
-0.00411987	
-0.0038147	
-0.0038147	
-0.00457764	
-0.00610352	
-0.00640869	
-0.00640869	
-0.00640869	
-0.00640869	
-0.00656128	
-0.00656128	
-0.0062561	
-0.0062561	
-0.0062561	
-0.00656128	
-0.00808716	
-0.00854492	
-0.00900269	
-0.00930786	
-0.00869751	
-0.00854492	
-0.0088501	
-0.0088501	
-0.0088501	
-0.00854492	
-0.0088501	
-0.00823975	
-0.00732422	
-0.0062561	
-0.00656128	
-0.00610352	
-0.00610352	
-0.00595093	
-0.00457764	
-0.0038147	
-0.00396729	
-0.00366211	
-0.00396729	
-0.00396729	
-0.00396729	
-0.00488281	
-0.00595093	
-0.00640869	
-0.00656128	
-0.00640869	
-0.00671387	
-0.00640869	
-0.00610352	
-0.00656128	
-0.00595093	
-0.00656128	
-0.00778198	
-0.00869751	
-0.00869751	
-0.00900269	
-0.00823975	
-0.00946045	
-0.0108337	
-0.0108337	
-0.0114441	
-0.0112915	
-0.0108337	
-0.00900269	
-0.00915527	
-0.00869751	
-0.0088501	
-0.00854492	
-0.00701904	
-0.00579834	
-0.00473022	
-0.00427246	
-0.00335693	
-0.00183105	
-0.00137329	
-0.000762939	
0.000610352	
0.000915527	
0.000762939	
0.000610352	
0.00106812	
0.0012207	
0.000762939	
0.000915527	
0.000762939	
0.000762939	
0.0012207	
0.0012207	
0.000915527	
0.00106812	
0.000915527	
0.000152588	
-0.00106812	
-0.00137329	
-0.00183105	
-0.00183105	
-0.00167847	
-0.00152588	
-0.00137329	
-0.00137329	
-0.000915527	
0.000457764	
0.00106812	
0.00106812	
0.00137329	
0.0012207	
0.0012207	
0.000762939	
0.000915527	
0.000915527	
0.000305176	
0.00106812	
0.00106812	
0.00106812	
0.000915527	
0.00152588	
0.00259399	
0.00320435	
0.00335693	
0.00350952	
0.00320435	
0.00350952	
0.00320435	
0.00320435	
0.00396729	
0.00518799	
0.00579834	
0.00579834	
0.00564575	
0.00564575	
0.00640869	
0.00778198	
0.00808716	
0.00793457	
0.00854492	
0.00869751	
0.00961304	
0.0105286	
0.010376	
0.0106812	
0.0108337	
0.0105286	
0.0106812	
0.0105286	
0.0109863	
0.0106812	
0.0108337	
0.0105286	
0.0105286	
0.0109863	
0.0125122	
0.0125122	
0.0131226	
0.0131226	
0.01297	
0.0140381	
0.0151062	
0.015564	
0.0152588	
0.015564	
0.015564	
0.0158691	
0.0177002	
0.018158	
0.0180054	
0.0178528	
0.0180054	
0.018158	
0.018158	
0.0184631	
0.019989	
0.0202942	
0.0204468	
0.020752	
0.0201416	
0.0210571	
0.0227356	
0.0227356	
0.0227356	
0.0236511	
0.0248718	
0.0256348	
0.0270081	
0.0285339	
0.0302124	
0.0306702	
0.0323486	
0.0343323	
0.035553	
0.037384	
0.039978	
0.0421143	
0.0444031	
0.0469971	
0.0494385	
0.0514221	
0.0518799	
0.0541687	
0.0566101	
0.0584412	
0.0598145	
0.0616455	
0.0630188	
0.0639343	
0.0643921	
0.0648499	
0.065918	
0.0645447	
0.0642395	
0.0640869	
0.0631714	
0.0624084	
0.0613403	
0.0593567	
0.0575256	
0.0566101	
0.0543213	
0.0520325	
0.0491333	
0.0462341	
0.0428772	
0.039978	
0.0375366	
0.0350952	
0.0325012	
0.0305176	
0.027771	
0.0256348	
0.0230408	
0.020752	
0.019989	
0.0186157	
0.017395	
0.0161743	
0.0154114	
0.0161743	
0.015564	
0.0158691	
0.017395	
0.0180054	
0.0180054	
0.018158	
0.0187683	
0.019989	
0.0210571	
0.0222778	
0.0234985	
0.0247192	
0.0256348	
0.0271606	
0.0282288	
0.0300598	
0.0326538	
0.0344849	
0.035553	
0.0376892	
0.0395203	
0.039978	
0.0415039	
0.0424194	
0.0440979	
0.0454712	
0.0463867	
0.0468445	
0.0474548	
0.0486755	
0.0492859	
0.0495911	
0.0492859	
0.0497437	
0.0514221	
0.0517273	
0.0517273	
0.0517273	
0.0517273	
0.0524902	
0.0537109	
0.0543213	
0.0543213	
0.0552368	
0.0559998	
0.0569153	
0.0572205	
0.0585938	
0.0596619	
0.0611877	
0.0614929	
0.0619507	
0.0636292	
0.0646973	
0.0662231	
0.0666809	
0.0665283	
0.0668335	
0.0683594	
0.0688171	
0.0672913	
0.0669861	
0.0660706	
0.0650024	
0.0637817	
0.0617981	
0.0592041	
0.0567627	
0.0544739	
0.0517273	
0.0497437	
0.0463867	
0.0428772	
0.0396729	
0.0361633	
0.0325012	
0.0285339	
0.0257874	
0.022583	
0.0187683	
0.0151062	
0.0131226	
0.0111389	
0.00869751	
0.0062561	
0.00549316	
0.0038147	
0.00289917	
0.00137329	
0.000457764	
0.000152588	
-0.0012207	
-0.00152588	
-0.00167847	
-0.00167847	
-0.00152588	
-0.00137329	
-0.0012207	
-0.00152588	
-0.00167847	
-0.0012207	
-0.00183105	
-0.00152588	
-0.00244141	
-0.00305176	
-0.00396729	
-0.00473022	
-0.00549316	
-0.0062561	
-0.00701904	
-0.00839233	
-0.0088501	
-0.00869751	
-0.00915527	
-0.00915527	
-0.00946045	
-0.010376	
-0.0115967	
-0.0109863	
-0.0114441	
-0.0114441	
-0.0115967	
-0.0112915	
-0.0114441	
-0.0120544	
-0.0132751	
-0.0138855	
-0.0137329	
-0.0135803	
-0.0135803	
-0.0134277	
-0.0138855	
-0.0135803	
-0.0120544	
-0.0114441	
-0.0109863	
-0.0115967	
-0.0106812	
-0.00946045	
-0.0088501	
-0.00900269	
-0.00900269	
-0.00839233	
-0.00701904	
-0.00717163	
-0.00823975	
-0.00869751	
-0.0088501	
-0.0088501	
-0.00915527	
-0.00900269	
-0.00854492	
-0.00915527	
-0.0088501	
-0.00869751	
-0.00900269	
-0.00900269	
-0.00869751	
-0.00869751	
-0.00839233	
-0.00869751	
-0.0088501	
-0.00900269	
-0.00839233	
-0.00686646	
-0.0062561	
-0.00640869	
-0.0062561	
-0.00564575	
-0.00442505	
-0.00366211	
-0.00411987	
-0.0038147	
-0.00320435	
-0.00198364	
-0.0012207	
-0.00167847	
-0.00167847	
-0.00152588	
-0.00183105	
-0.00152588	
-0.00183105	
-0.00137329	
-0.00137329	
-0.00137329	
-0.000915527	
0.000152588	
0.00106812	
0.000762939	
0.000762939	
0.00152588	
0.00289917	
0.00366211	
0.00350952	
0.00335693	
0.0038147	
0.00534058	
0.00579834	
0.00579834	
0.00579834	
0.00564575	
0.00610352	
0.00778198	
0.00823975	
0.00869751	
0.00976563	
0.0106812	
0.0111389	
0.0126648	
0.0131226	
0.01297	
0.01297	
0.0131226	
0.0128174	
0.0132751	
0.0125122	
0.0114441	
0.0106812	
0.0106812	
0.00900269	
0.00793457	
0.00656128	
0.00610352	
0.00518799	
0.00396729	
0.00320435	
0.00350952	
0.00366211	
0.00518799	
0.00579834	
0.00595093	
0.00778198	
0.00900269	
0.0102234	
0.0111389	
0.01297	
0.0152588	
0.0170898	
0.0186157	
0.0201416	
0.0224304	
0.0234985	
0.0253296	
0.027771	
0.0299072	
0.0326538	
0.0354004	
0.0378418	
0.0402832	
0.0442505	
0.0479126	
0.0537109	
0.0596619	
0.0663757	
0.0740051	
0.0840759	
0.0959778	
0.109863	
0.125427	
0.142365	
0.162811	
0.186157	
0.210876	
0.23819	
0.268707	
0.302124	
0.338135	
0.376434	
0.416718	
0.460205	
0.506287	
0.552979	
0.601501	
0.650787	
0.702667	
0.755157	
0.807495	
0.860748	
0.914154	
0.966949	
1.0199	
1.07178	
1.12289	
1.17142	
1.21902	
1.26495	
1.30798	
1.3472	
1.38229	
1.41403	
1.44135	
1.4653	
1.48254	
1.49612	
1.50513	
1.51016	
1.51077	
1.50848	
1.5033	
1.49338	
1.4801	
1.46423	
1.4447	
1.42181	
1.39526	
1.36475	
1.33057	
1.29349	
1.25214	
1.20728	
1.15906	
1.10855	
1.05499	
0.998993	
0.941772	
0.883331	
0.822906	
0.760803	
0.697632	
0.634308	
0.570679	
0.507355	
0.445404	
0.382385	
0.32074	
0.259857	
0.201111	
0.144501	
0.090332	
0.0378418	
-0.0120544	
-0.0602722	
-0.104675	
-0.146484	
-0.185699	
-0.222931	
-0.256805	
-0.289459	
-0.318146	
-0.343628	
-0.367737	
-0.389862	
-0.409393	
-0.426636	
-0.441132	
-0.453491	
-0.46402	
-0.473633	
-0.480804	
-0.486603	
-0.490417	
-0.491791	
-0.493164	
-0.493011	
-0.491486	
-0.488281	
-0.484161	
-0.479431	
-0.473785	
-0.467834	
-0.461884	
-0.455017	
-0.448151	
-0.4422	
-0.435638	
-0.428314	
-0.420837	
-0.413055	
-0.405731	
-0.398407	
-0.391235	
-0.384369	
-0.378418	
-0.371552	
-0.364532	
-0.357819	
-0.351563	
-0.344696	
-0.337982	
-0.331879	
-0.325623	
-0.319824	
-0.313416	
-0.307922	
-0.30304	
-0.297852	
-0.293121	
-0.288391	
-0.283203	
-0.278625	
-0.273132	
-0.268555	
-0.26413	
-0.26062	
-0.257111	
-0.253448	
-0.249329	
-0.246582	
-0.243378	
-0.239563	
-0.236664	
-0.234375	
-0.231934	
-0.229187	
-0.227051	
-0.224304	
-0.222168	
-0.220184	
-0.218964	
-0.217438	
-0.215454	
-0.213776	
-0.21286	
-0.211182	
-0.210571	
-0.209198	
-0.207977	
-0.206909	
-0.205078	
-0.204315	
-0.202484	
-0.201721	
-0.200348	
-0.198975	
-0.197906	
-0.197144	
-0.195618	
-0.194855	
-0.194855	
-0.192719	
-0.192108	
-0.190735	
-0.189819	
-0.187531	
-0.186005	
-0.184479	
-0.183105	
-0.18219	
-0.181122	
-0.179749	
-0.178375	
-0.177307	
-0.175781	
-0.174713	
-0.173645	
-0.172119	
-0.170593	
-0.170746	
-0.16983	
-0.168457	
-0.167694	
-0.166016	
-0.165863	
-0.164948	
-0.163727	
-0.162811	
-0.163116	
-0.163116	
-0.162964	
-0.162811	
-0.161591	
-0.16037	
-0.160675	
-0.160065	
-0.159149	
-0.158386	
-0.157623	
-0.15625	
-0.155487	
-0.155182	
-0.153809	
-0.153046	
-0.151367	
-0.150909	
-0.150604	
-0.149078	
-0.148468	
-0.147858	
-0.146484	
-0.146179	
-0.145721	
-0.144348	
-0.143738	
-0.142822	
-0.141602	
-0.141449	
-0.141144	
-0.140381	
-0.139618	
-0.138702	
-0.138245	
-0.136566	
-0.135651	
-0.134735	
-0.133667	
-0.133514	
-0.131531	
-0.130768	
-0.1297	
-0.128326	
-0.127258	
-0.126495	
-0.125885	
-0.124512	
-0.123596	
-0.121765	
-0.121918	
-0.121002	
-0.119476	
-0.119324	
-0.119019	
-0.118256	
-0.117188	
-0.116425	
-0.116119	
-0.114746	
-0.114288	
-0.113831	
-0.112152	
-0.111542	
-0.110016	
-0.1091	
-0.108643	
-0.107117	
-0.106354	
-0.10498	
-0.104523	
-0.103455	
-0.102234	
-0.102386	
-0.101624	
-0.100098	
-0.0993347	
-0.098877	
-0.0994873	
-0.098877	
-0.0970459	
-0.0970459	
-0.0970459	
-0.0965881	
-0.0950623	
-0.0947571	
-0.0942993	
-0.0927734	
-0.0918579	
-0.0912476	
-0.0901794	
-0.0897217	
-0.0891113	
-0.0875854	
-0.0875854	
-0.0868225	
-0.085144	
-0.0845337	
-0.0849915	
-0.0840759	
-0.0827026	
-0.0822449	
-0.0823975	
-0.0823975	
-0.0819397	
-0.0804138	
-0.0798035	
-0.0801086	
-0.0798035	
-0.0794983	
-0.0779724	
-0.0775146	
-0.0770569	
-0.0756836	
-0.0752258	
-0.0746155	
-0.072937	
-0.0723267	
-0.0700378	
-0.0697327	
-0.0686646	
-0.0674438	
-0.0657654	
-0.0646973	
-0.063324	
-0.0619507	
-0.0610352	
-0.0605774	
-0.0598145	
-0.0582886	
-0.0579834	
-0.058136	
-0.058136	
-0.0578308	
-0.0578308	
-0.058136	
-0.0582886	
-0.0578308	
-0.0579834	
-0.0576782	
-0.0561523	
-0.055542	
-0.055542	
-0.055542	
-0.0550842	
-0.0534058	
-0.052948	
-0.0520325	
-0.0509644	
-0.0500488	
-0.0483704	
-0.04776	
-0.0463867	
-0.0453186	
-0.0436401	
-0.042572	
-0.0413513	
-0.0402832	
-0.0386047	
-0.0375366	
-0.0361633	
-0.0358582	
-0.0360107	
-0.0352478	
-0.0338745	
-0.0331116	
-0.0334167	
-0.0331116	
-0.0315857	
-0.0309753	
-0.0308228	
-0.0306702	
-0.0309753	
-0.0305176	
-0.0289917	
-0.0288391	
-0.0288391	
-0.0279236	
-0.0267029	
-0.0260925	
-0.0253296	
-0.0241089	
-0.0238037	
-0.0236511	
-0.0230408	
-0.0212097	
-0.0213623	
-0.0205994	
-0.0195313	
-0.0186157	
-0.0180054	
-0.0166321	
-0.0160217	
-0.0158691	
-0.015564	
-0.0146484	
-0.0138855	
-0.01297	
-0.0119019	
-0.0112915	
-0.00930786	
-0.00808716	
-0.00701904	
-0.00640869	
-0.00579834	
-0.00457764	
-0.00366211	
-0.00305176	
-0.00183105	
-0.00106812	
0.000610352	
0.000762939	
0.00137329	
0.00289917	
0.00305176	
0.0038147	
0.0050354	
0.0062561	
0.00778198	
0.00869751	
0.0102234	
0.0109863	
0.0131226	
0.0151062	
0.0157166	
0.0177002	
0.0186157	
0.0201416	
0.0224304	
0.0231934	
0.025177	
0.0276184	
0.0288391	
0.0299072	
0.0308228	
0.0325012	
0.0332642	
0.0344849	
0.0357056	
0.0370789	
0.038147	
0.0393677	
0.039978	
0.0402832	
0.0411987	
0.0427246	
0.0436401	
0.0447083	
0.0466919	
0.0480652	
0.0494385	
0.0517273	
0.0521851	
0.0534058	
0.0549316	
0.0558472	
0.0569153	
0.0587463	
0.0598145	
0.0616455	
0.0621033	
0.0637817	
0.065918	
0.0671387	
0.0680542	
0.0695801	
0.0714111	
0.0732422	
0.0746155	
0.0761414	
0.0772095	
0.0784302	
0.0794983	
0.0810242	
0.0820923	
0.083313	
0.0843811	
0.085907	
0.0866699	
0.0880432	
0.0892639	
0.0909424	
0.0915527	
0.0930786	
0.0941467	
0.09552	
0.0964355	
0.0982666	
0.10025	
0.101166	
0.102844	
0.103912	
0.105286	
0.105743	
0.106049	
0.10788	
0.108185	
0.108795	
0.110168	
0.110321	
0.110626	
0.111237	
0.112762	
0.11322	
0.114136	
0.115356	
0.115204	
0.115814	
0.117493	
0.118561	
0.119781	
0.120544	
0.12085	
0.122375	
0.123291	
0.124817	
0.125732	
0.127106	
0.128021	
0.1297	
0.130615	
0.132294	
0.133209	
0.134735	
0.135345	
0.135498	
0.136871	
0.137329	
0.137482	
0.138092	
0.139465	
0.139771	
0.139923	
0.140228	
0.140228	
0.139923	
0.140076	
0.139771	
0.139771	
0.138397	
0.137787	
0.137634	
0.137329	
0.135651	
0.134583	
0.133209	
0.132751	
0.132294	
0.130768	
0.129547	
0.128174	
0.126953	
0.126038	
0.124969	
0.123444	
0.122528	
0.120239	
0.118713	
0.11734	
0.116119	
0.115204	
0.112915	
0.111084	
0.110016	
0.10849	
0.108185	
0.105591	
0.104218	
0.103302	
0.101624	
0.100098	
0.0985718	
0.0964355	
0.0953674	
0.0935364	
0.0914001	
0.0904846	
0.0886536	
0.0863647	
0.0842285	
0.0817871	
0.0791931	
0.0764465	
0.0738525	
0.0715637	
0.0691223	
0.0657654	
0.0624084	
0.0593567	
0.0567627	
0.0540161	
0.050354	
0.0465393	
0.0427246	
0.039978	
0.0372314	
0.0331116	
0.0299072	
0.0254822	
0.0209045	
0.0180054	
0.0134277	
0.010376	
0.00640869	
0.00289917	
-0.000915527	
-0.00442505	
-0.00839233	
-0.0109863	
-0.0140381	
-0.0183105	
-0.0212097	
-0.0253296	
-0.0283813	
-0.0314331	
-0.0349426	
-0.0378418	
-0.040741	
-0.0437927	
-0.0473022	
-0.0500488	
-0.0534058	
-0.0570679	
-0.0605774	
-0.0646973	
-0.0675964	
-0.0704956	
-0.0746155	
-0.0778198	
-0.0822449	
-0.0843811	
-0.0872803	
-0.0900269	
-0.093689	
-0.0968933	
-0.0994873	
-0.101624	
-0.103912	
-0.106659	
-0.109406	
-0.111847	
-0.114136	
-0.116425	
-0.118866	
-0.12146	
-0.123291	
-0.124359	
-0.126343	
-0.128784	
-0.131226	
-0.133514	
-0.134583	
-0.136261	
-0.139008	
-0.140533	
-0.141449	
-0.14328	
-0.145111	
-0.146484	
-0.147705	
-0.148926	
-0.150604	
-0.150757	
-0.151367	
-0.152435	
-0.153656	
-0.155334	
-0.15564	
-0.15625	
-0.157166	
-0.158234	
-0.158539	
-0.160065	
-0.160522	
-0.160522	
-0.16098	
-0.163269	
-0.162964	
-0.163116	
-0.163422	
-0.162964	
-0.162964	
-0.162506	
-0.161133	
-0.160828	
-0.160522	
-0.16037	
-0.158844	
-0.158386	
-0.157928	
-0.156403	
-0.156097	
-0.155487	
-0.153809	
-0.153198	
-0.153046	
-0.15274	
-0.151978	
-0.151062	
-0.151215	
-0.150909	
-0.151062	
-0.150909	
-0.151062	
-0.151215	
-0.151062	
-0.150909	
-0.150452	
-0.150909	
-0.150757	
-0.150757	
-0.150757	
-0.150909	
-0.150909	
-0.151062	
-0.151215	
-0.150757	
-0.150757	
-0.151062	
-0.150909	
-0.151062	
-0.151062	
-0.151062	
-0.150909	
-0.150909	
-0.150757	
-0.150757	
-0.151215	
-0.151062	
-0.151062	
-0.150757	
-0.151062	
-0.150146	
-0.149384	
-0.148315	
-0.148468	
-0.14801	
-0.146942	
-0.146179	
-0.145569	
-0.144043	
-0.143127	
-0.141907	
-0.141449	
-0.141144	
